file,start_line,start_character,end_line,end_character,message
./test_code/ReadOnly_FutureResultReadOnly_failure.a,8,2,8,5,"The field 'x' is on a readonly message"
./test_code/ReadOnly_ProcedureArgs_failure.a,5,2,5,3,"The variable 'x' is readonly"
./test_code/ReadOnly_RecordID_failure.a,7,2,7,6,"'id' is a special readonly field"
./test_code/ReadOnly_SimpleBool_failure.a,4,2,4,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleBool_failure.a,3,11,4,10,"'bool' is unable to accept an set of 'bool'."
./test_code/ReadOnly_SimpleBool_failure.a,6,2,6,3,"The variable 'z' is readonly"
./test_code/ReadOnly_SimpleBool_failure.a,5,2,6,11,"'bool' is unable to accept an set of 'bool'."
./test_code/ReadOnly_SimpleClient_failure.a,3,2,3,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleClient_failure.a,2,11,3,13,"'principal' is unable to accept an set of 'principal'."
./test_code/ReadOnly_SimpleClient_failure.a,5,2,5,3,"The variable 'z' is readonly"
./test_code/ReadOnly_SimpleClient_failure.a,4,2,5,13,"'principal' is unable to accept an set of 'principal'."
./test_code/ReadOnly_SimpleDouble_failure.a,3,2,3,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleDouble_failure.a,2,11,3,10,"'double' is unable to accept an set of 'double'."
./test_code/ReadOnly_SimpleDouble_failure.a,5,2,5,3,"The variable 'z' is readonly"
./test_code/ReadOnly_SimpleDouble_failure.a,4,2,5,10,"'double' is unable to accept an set of 'double'."
./test_code/ReadOnly_SimpleEnum_failure.a,4,2,4,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleEnum_failure.a,3,11,4,10,"'E' is unable to accept an set of 'E'."
./test_code/ReadOnly_SimpleEnum_failure.a,6,2,6,3,"The variable 'z' is readonly"
./test_code/ReadOnly_SimpleEnum_failure.a,5,2,6,10,"'E' is unable to accept an set of 'E'."
./test_code/ReadOnly_SimpleInteger_failure.a,3,2,3,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleInteger_failure.a,2,11,3,7,"'int' is unable to accept an set of 'int'."
./test_code/ReadOnly_SimpleInteger_failure.a,5,2,5,3,"The variable 'z' is readonly"
./test_code/ReadOnly_SimpleInteger_failure.a,4,2,5,7,"'int' is unable to accept an set of 'int'."
./test_code/ReadOnly_SimpleLong_failure.a,3,2,3,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleLong_failure.a,2,11,3,7,"'long' is unable to accept an set of 'int'."
./test_code/ReadOnly_SimpleLong_failure.a,5,2,5,3,"The variable 'z' is readonly"
./test_code/ReadOnly_SimpleLong_failure.a,4,2,5,7,"'long' is unable to accept an set of 'int'."
./test_code/ReadOnly_SimpleMaybe_failure.a,3,2,3,3,"The variable 'x' is readonly"
./test_code/ReadOnly_SimpleMaybe_failure.a,2,11,3,8,"'maybe<int>' is unable to accept an set of 'int'."
./test_code/ReadOnly_SimpleMaybe_failure.a,5,2,5,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleMaybe_failure.a,4,2,5,8,"'maybe<int>' is unable to accept an set of 'int'."
./test_code/ReadOnly_SimpleString_failure.a,3,2,3,3,"The variable 'y' is readonly"
./test_code/ReadOnly_SimpleString_failure.a,2,11,3,9,"'string' is unable to accept an set of 'string'."
./test_code/ReadOnly_SimpleString_failure.a,5,2,5,3,"The variable 'z' is readonly"
./test_code/ReadOnly_SimpleString_failure.a,4,2,5,9,"'string' is unable to accept an set of 'string'."
./test_code/ReadOnly_SimpleString_failure.a,7,2,7,3,"The variable 'k' is readonly"
./test_code/ReadOnly_SimpleString_failure.a,2,11,6,24,"'string' is unable to accept an set of 'string'."
./test_code/RecordsMethod_CallingMethodReadOnly_failure.a,5,10,5,13,"Read only methods can only call other read-only methods or pure functions"
./test_code/RecordsMethod_CallingMethodReadOnly_failure.a,5,18,5,21,"Read only methods can only call other read-only methods or pure functions"
./test_code/Records_AssignmentIssues_failure.a,4,0,4,7,"Type check failure: the type 'r<maybe<R>>' is unable to store type 'R'."
./test_code/Records_AssignmentIssues_failure.a,0,0,2,1,"The type 'R' is not applicable for assignment (=)"
./test_code/Records_AssignmentIssues_failure.a,0,0,2,1,"Reactive pointers must be initialized"
./test_code/Records_ClientRefNotFound_failure.a,1,2,1,14,"Field 'c' was not defined within the record"
./test_code/Records_DuplicateFields_failure.a,2,2,2,16,"Field 'x' was already defined"
./test_code/Records_DuplicateFields_failure.a,8,2,9,3,"Function 'foo' does not return in all cases"
./test_code/Records_DuplicatePolicy_failure.a,4,2,6,3,"Policy 'x' was already defined"
./test_code/Records_DuplicateViewerComputeFields_failure.a,2,2,2,15,"Bubble 'x' was already defined"
./test_code/Records_DuplicateViewerComputeFields_failure.a,3,2,3,15,"Bubble 'x' was already defined"
./test_code/Records_DuplicateViewerComputeFields_failure.a,5,2,5,15,"Bubble 'y' was already defined"
./test_code/Records_FailedFindPolicyForView_failure.a,1,2,1,12,"Policy 'p' was not found"
./test_code/Records_IdMustBeInt_failure.a,0,0,2,1,"id must be type int"
./test_code/Records_InvalidFormula_failure.a,1,21,1,22,"The variable 'y' was not defined"
./test_code/Records_InvalidFormula_failure.a,1,2,1,27,"The field 'x' has no type"
./test_code/Records_InvalidFormula_failure.a,1,2,1,27,"Variable 'x' has no backing type"
./test_code/Records_PolicyNotFound_failure.a,1,2,1,15,"Policy 'p' was not found"
./test_code/Replication_CantDefineTwice_failure.a,12,11,12,33,"The replication 'foo' has a conflicting name."
./test_code/Replication_CantDefineTwice_failure.a,12,11,12,33,"Replication 'foo' was already defined"
./test_code/Replication_CantFindMethod_failure.a,11,11,11,33,"The service 'sms' was had no replication for 'm'"
./test_code/Replication_CantFindService_failure.a,0,11,0,33,"The service 'sms' was not found for replication at 'foo'"
./test_code/Return_ShouldReturnButDoesnt_failure.a,1,2,1,9,"The return statement expected an expression of type `int`"
./test_code/Return_ShouldntReturnButDoes_failure.a,1,2,1,11,"The return statement expects no expression"
./test_code/Scope_CantRedefineChildScope_failure.a,3,4,3,10,"Variable 'z' was already defined"
./test_code/Scope_ForEachRedefine_failure.a,2,2,3,3,"The variable 'z' is already defined"
./test_code/Self_Outside_failure.a,1,10,1,15,"@self requires being inside a record"
./test_code/Service_AlreadyExists_failure.a,8,0,15,1,"'internal' was already defined as an aspect within the service."
./test_code/Service_AlreadyExists_failure.a,8,0,15,1,"'send' was already defined as a method within the service."
./test_code/Service_AlreadyExists_failure.a,16,0,18,1,"The service 'sms' was already defined."
./test_code/Service_CantDefineArrayDynamic_failure.a,8,2,8,38,"service method returns dynamic, and can't be an array"
./test_code/Service_CantDoInPolicy_failure.a,16,2,16,10,"Remote invocation not available in this scope"
./test_code/Service_LinkSampleHasError_failure.a,0,0,2,1,"has an error param which is an error"
./test_code/Service_LinkSampleNotFound_failure.a,0,0,0,27,"The link 'oops_i_did_it_again' was not found."
./test_code/Service_MethodHasTypeNotFound_failure.a,1,2,1,41,"Type not found: a message named 'SendRequest' was not found."
./test_code/Service_MethodHasTypeNotFound_failure.a,1,2,1,41,"Type not found: a message named 'SendResponse' was not found."
./test_code/Template_DontLeak_failure.a,2,0,2,16,"Bubble has a return type that is not allowed: template"
./test_code/Template_DontLeak_failure.a,0,16,0,24,"Lazy type has inappropriate type `template`"
./test_code/Template_EOS_failure.a,0,14,0,15,"File './test_code/Template_EOS_failure.a' failed to parse: Expected a template, but got end of stream instead. {Token: `:` @ (0,14) -> (0,15): Symbol}"
./test_code/Template_EOS_failure.a,0,0,0,0,"Import failed (Parse): Expected a template, but got end of stream instead. {Token: `:` @ (0,14) -> (0,15): Symbol}"
./test_code/Template_WrongThing_failure.a,0,14,0,15,"File './test_code/Template_WrongThing_failure.a' failed to parse: Expected a template, but got NumberLiteral instead {Token: `:` @ (0,14) -> (0,15): Symbol}"
./test_code/Template_WrongThing_failure.a,0,0,0,0,"Import failed (Parse): Expected a template, but got NumberLiteral instead {Token: `:` @ (0,14) -> (0,15): Symbol}"
./test_code/Testing_CantForceOutsideOfTest_failure.a,2,2,2,8,"Forcing a step designed exclusively for testing"
./test_code/Testing_CantPumpOutsideOfTest_failure.a,8,2,8,29,"Pumping a message is designed exclusively for testing"
./test_code/Testing_ForwardNotDouble_failure.a,1,11,1,15,"Type check failure: Must have a type of 'int' or 'double', but the type is actually 'string'"
./test_code/Testing_ForwardNotTesting_failure.a,1,2,1,14,"Forward is exclusively for testing"
./test_code/Testing_PumpNoChannel_failure.a,6,2,6,30,"Channel 'chanx' does not exist"
./test_code/Testing_PumpNoMessage_failure.a,0,0,0,16,"Type not found: a message named 'X' was not found."
./test_code/Testing_PumpNoMessage_failure.a,3,2,3,29,"Type not found: a message named 'X' was not found."
./test_code/Testing_PumpNoMessage_failure.a,4,8,4,11,"Type check failure: must have a type of 'message', but got a type of 'int'."
./test_code/Testing_PumpNoMessage_failure.a,4,2,4,19,"Channel 'x' does not exist"
./test_code/Transition_RequiresNumber_failure.a,6,22,6,26,"Type check failure: Must have a type of 'int' or 'double', but the type is actually 'bool'"
./test_code/Transition_RequiresNumber_failure.a,2,23,2,26,"Type check failure: Must have a type of 'int' or 'double', but the type is actually 'string'"
./test_code/Types_BadEnumConstants_failure.a,7,11,7,15,"Type incorrect: expecting 'M' to be an enumeration; instead, found a type of 'M'."
./test_code/Types_BadEnumConstants_failure.a,8,11,8,15,"Type incorrect: expecting 'R' to be an enumeration; instead, found a type of 'R'."
./test_code/Types_BadEnumConstants_failure.a,9,11,9,18,"Type not found: an enumeration named 'Nope' was not found."
./test_code/Types_BadEnumConstants_failure.a,10,11,10,15,"Type incorrect: expecting 'M' to be an enumeration; instead, found a type of 'M'."
./test_code/Types_BadEnumConstants_failure.a,11,11,11,15,"Type incorrect: expecting 'R' to be an enumeration; instead, found a type of 'R'."
./test_code/Types_BadEnumConstants_failure.a,12,11,12,18,"Type not found: an enumeration named 'Nope' was not found."
./test_code/Types_BadEnumConstants_failure.a,13,11,13,21,"Type incorrect: expecting 'M' to be an enumeration; instead, found a type of 'M'."
./test_code/Types_BadEnumConstants_failure.a,14,11,14,21,"Type incorrect: expecting 'R' to be an enumeration; instead, found a type of 'R'."
./test_code/Types_BadEnumConstants_failure.a,15,11,15,24,"Type not found: an enumeration named 'Nope' was not found."
./test_code/Types_BadMaybe_failure.a,2,18,2,20,"File './test_code/Types_BadMaybe_failure.a' failed to parse: Parser was expecting an identifier, but got a NumberLiteral:42 instead. {Token: `42` @ (2,18) -> (2,20): NumberLiteral:NumberIsInteger}"
./test_code/Types_BadMaybe_failure.a,0,0,0,0,"Import failed (Parse): Parser was expecting an identifier, but got a NumberLiteral:42 instead. {Token: `42` @ (2,18) -> (2,20): NumberLiteral:NumberIsInteger}"
./test_code/Types_LabelNotFound_failure.a,2,10,2,15,"State machine transition not found: a state machine label 'nope' was not found."
./test_code/Types_MessageInArrayNotFoundRegression_failure.a,8,2,8,12,"The type 'NotFound[]' is using a type that was not found."
./test_code/Types_MessageInArrayNotFoundRegression_failure.a,6,0,8,20,"The field 'deltas' has no type"
./test_code/Types_MessageInArrayNotFoundRegression_failure.a,6,0,8,20,"Variable 'deltas' has no backing type"
./test_code/Types_ReactiveAssignmentMismatches_failure.a,14,12,14,13,"Type check failure: the type 'int' is unable to store type 'maybe<int>'."
./test_code/Types_ReactiveAssignmentMismatches_failure.a,10,0,10,5,"Type check failure: the type 'r<label>' is unable to store type 'int'."
./test_code/Types_ReactiveAssignmentMismatches_failure.a,16,2,16,22,"Variable 'z' was already defined"
./test_code/Web_BadSpecialContext_failure.a,1,10,1,21,"@parameters is only available in web paths"
./test_code/Web_BadSpecialContext_failure.a,5,10,5,18,"@headers is only available in web paths"
./test_code/Web_BadUriTypes_failure.a,0,9,0,26,"The parameter type must be int, long, double, string, or boolean"
./test_code/Web_BadUriTypes_failure.a,0,0,2,1,"The @web handlers must return a message"
./test_code/Web_BadUriTypes_failure.a,6,9,6,26,"The parameter type must be int, long, double, string, or boolean"
./test_code/Web_BadUriTypes_failure.a,6,0,8,1,"The @web handlers must return a message"
./test_code/Web_BadUriTypes_failure.a,10,13,10,30,"The parameter type must be int, long, double, string, or boolean"
./test_code/Web_BadUriTypes_failure.a,10,0,12,1,"The @web handlers must return a message"
./test_code/Web_BadVerb_failure.a,0,0,0,4,"File './test_code/Web_BadVerb_failure.a' failed to parse: Parser was get or put after @web to indicate a read (i.e. get), write (i.e. put) request, or the prelight options for CORS. {Token: `@web` @ (0,0) -> (0,4): Keyword}"
./test_code/Web_BadVerb_failure.a,0,0,0,0,"Import failed (Parse): Parser was get or put after @web to indicate a read (i.e. get), write (i.e. put) request, or the prelight options for CORS. {Token: `@web` @ (0,0) -> (0,4): Keyword}"
./test_code/Web_BodyConditions_failure.a,1,2,1,44,"The return statement within a @web expects exactly one body type; got 3 instead"
./test_code/Web_BodyConditions_failure.a,5,2,5,23,"The return statement within a @web expects no body fields; got 1 instead"
./test_code/Web_NoReturn_failure.a,0,0,1,1,"The @web handlers must return a message"
./test_code/Web_NoReturn_failure.a,5,0,6,1,"The @web handlers must return a message"
./test_code/Who_CantPromoteOrdinaryClient_failure.a,8,0,11,1,"Type check failure: the type 'secure<principal>' is unable to store type 'principal'."
./test_code/Who_CantStateTransition_failure.a,1,10,1,14,"@who is only available from static policies, document policies, privacy policies, bubbles, web paths, and message handlers"
./test_code/Who_CopySecureClient_failure.a,6,2,6,19,"Type check failure: the type 'secure<principal>' is unable to store type 'principal'."
